timestamp,lidar_pose.x,lidar_pose.y,lidar_pose.z,lidar_pose.roll,lidar_pose.pitch,lidar_pose.yaw
0,-0.0047840298,-0.0733742948,-0.3339968065,-2.8704989396,-1.5640598203,-1.8499362208
1,-0.0013434700,-0.2590822163,0.4746817594,-2.8811626198,-1.5663641489,-1.8421457707
2,0.0014765086,-0.4426477849,1.2966654165,-3.0546099086,-1.5675144013,-1.6714176616
3,0.0143763953,-0.6266773816,2.0561288238,2.9950190070,-1.5673671476,-1.4391985182
4,0.0232167600,-0.8086502962,2.8401545737,2.8773818181,-1.5672239831,-1.3235333481
5,0.0266978081,-0.9926515056,3.5648362557,2.6657539390,-1.5669905988,-1.1120696425
6,0.0312302183,-1.1771723351,4.2971195454,2.2602705061,-1.5675569862,-0.7068841837
7,0.0432666611,-1.3608280921,4.9881718538,1.3395801914,-1.5672345277,0.2131161244
8,0.0438348883,-1.5477053243,5.6361870501,0.7939662078,-1.5636885159,0.7588755361
9,0.0541739878,-1.7341106744,6.2517828350,0.6370644826,-1.5599101642,0.9165715826
10,0.0688202572,-1.9190808421,6.8468507042,0.5954258622,-1.5571018686,0.9590385693
11,0.0824037036,-2.1027042094,7.4307808340,0.6694271590,-1.5559577087,0.8846322795
12,0.0682823652,-2.2855744117,7.9618113049,0.8391972848,-1.5563814379,0.7136851853
13,0.0425109705,-2.4724661343,8.4381170459,1.0786957377,-1.5571830466,0.4742263564
14,0.0347026433,-2.6569538267,8.8861538288,1.2123961608,-1.5559936343,0.3418303356
15,0.0252030309,-2.8444019056,9.3139729307,1.3834389600,-1.5545772348,0.1744478180
16,0.0356831432,-3.0295953380,9.7139620423,1.4773606757,-1.5528026048,0.0828818439
17,0.0293391226,-3.2180339328,10.1019800459,1.5583122384,-1.5505327083,-0.0023713637
18,0.0236217522,-3.4084689970,10.4223619919,1.5859788125,-1.5473911921,-0.0346837301
19,0.0164682815,-3.5987186021,10.7150422189,1.5472992046,-1.5439241984,0.0030883324
20,0.0346617804,-3.7823988327,10.9909051971,1.5291649203,-1.5406983711,0.0252914606
21,0.0538680975,-3.9643829117,11.2388819944,1.5577020865,-1.5381386815,0.0019064265
22,0.0781912891,-4.1473241189,11.4622563970,1.5161169946,-1.5355657435,0.0469974043
23,0.0723102412,-4.3446189071,11.5631855627,1.4842866978,-1.5327995455,0.0791844908
24,0.0779757653,-4.5336275157,11.6751171999,1.5163486392,-1.5308339156,0.0463084459
25,0.0869543985,-4.7202115549,11.7713982754,1.5570106333,-1.5286049650,0.0048337727
26,0.0917785455,-4.9089435222,11.8584871609,1.5788758172,-1.5260051602,-0.0192190235
27,0.1030369260,-5.0967831241,11.9480074279,1.5827930998,-1.5242502027,-0.0260722265
